ID;SKU;Permalink;_cost;_reference;_sref1;_sref2;"Regular Price";"Tax Class";Title
6061;PAPMAX-3-A-PM-o-1200-h-1150-bordeaux-r747;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-1200-h-1150&attribute_pa_color=bordeaux-r747;341,154;PAPMAXIMO-A;R747;;549.55404;standard;"POT BOULE AVEC RESERVE - ø 1200 - H 1150, Bordeaux R747"
6062;PAPMAX-3-A-PM-o-1200-h-1150-chocolat-br350;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-1200-h-1150&attribute_pa_color=chocolat-br350;341,154;PAPMAXIMO-A;BR350;;549.55404;standard;"POT BOULE AVEC RESERVE - ø 1200 - H 1150, Chocolat BR350"
6063;PAPMAX-3-A-PM-o-1200-h-1150-fuchsia-r615;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-1200-h-1150&attribute_pa_color=fuchsia-r615;341,154;PAPMAXIMO-A;R615;;549.55404;standard;"POT BOULE AVEC RESERVE - ø 1200 - H 1150, Fuchsia R615"
6064;PAPMAX-3-A-PM-o-1200-h-1150-gris-anthracite-g932;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-1200-h-1150&attribute_pa_color=gris-anthracite-g932;341,154;PAPMAXIMO-A;G932;;549.55404;standard;"POT BOULE AVEC RESERVE - ø 1200 - H 1150, Gris Anthracite G932"
6065;PAPMAX-3-A-PM-o-1200-h-1150-gris-sourie-g587;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-1200-h-1150&attribute_pa_color=gris-sourie-g587;341,154;PAPMAXIMO-A;G587;;549.55404;standard;"POT BOULE AVEC RESERVE - ø 1200 - H 1150, Gris souris G587"
6066;PAPMAX-3-A-PM-o-1200-h-1150-ivoire-b715;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-1200-h-1150&attribute_pa_color=ivoire-b715;341,154;PAPMAXIMO-A;B715;;549.55404;standard;"POT BOULE AVEC RESERVE - ø 1200 - H 1150, Ivoire B715"
6067;PAPMAX-3-A-PM-o-1200-h-1150-jaune-moutarde-j713;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-1200-h-1150&attribute_pa_color=jaune-moutarde-j713;341,154;PAPMAXIMO-A;J713;;549.55404;standard;"POT BOULE AVEC RESERVE - ø 1200 - H 1150, Jaune Moutarde J713"
6068;PAPMAX-3-A-PM-o-1200-h-1150-noir;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-1200-h-1150&attribute_pa_color=noir;341,154;PAPMAXIMO-A;NOIR;;549.55404;standard;"POT BOULE AVEC RESERVE - ø 1200 - H 1150, Noir"
6069;PAPMAX-3-A-PM-o-1200-h-1150-orange-or548;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-1200-h-1150&attribute_pa_color=orange-or548;341,154;PAPMAXIMO-A;OR548;;549.55404;standard;"POT BOULE AVEC RESERVE - ø 1200 - H 1150, Orange OR548"
6070;PAPMAX-3-A-PM-o-1200-h-1150-rouge-r701;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-1200-h-1150&attribute_pa_color=rouge-r701;341,154;PAPMAXIMO-A;R701;;549.55404;standard;"POT BOULE AVEC RESERVE - ø 1200 - H 1150, Rouge R701"
6071;PAPMAX-3-A-PM-o-1200-h-1150-sable;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-1200-h-1150&attribute_pa_color=sable;341,154;PAPMAXIMO-A;SABLE;;549.55404;standard;"POT BOULE AVEC RESERVE - ø 1200 - H 1150, Sable"
6072;PAPMAX-3-A-PM-o-1200-h-1150-taupe-g1519;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-1200-h-1150&attribute_pa_color=taupe-g1519;341,154;PAPMAXIMO-A;G1519;;549.55404;standard;"POT BOULE AVEC RESERVE - ø 1200 - H 1150, Taupe G1519"
6073;PAPMAX-3-A-PM-o-1200-h-1150-terre-cuite;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-1200-h-1150&attribute_pa_color=terre-cuite;341,154;PAPMAXIMO-A;TC;;549.55404;standard;"POT BOULE AVEC RESERVE - ø 1200 - H 1150, Terre cuite TC"
6074;PAPMAX-3-A-PM-o-1200-h-1150-terre-cuite-vieillie;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-1200-h-1150&attribute_pa_color=terre-cuite-vieillie;341,154;PAPMAXIMO-A;TCV;;549.55404;standard;"POT BOULE AVEC RESERVE - ø 1200 - H 1150, Terre cuite vieillie TCV"
6075;PAPMAX-3-A-PM-o-1200-h-1150-vert-anis-v1318;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-1200-h-1150&attribute_pa_color=vert-anis-v1318;341,154;PAPMAXIMO-A;V1318;;549.55404;standard;"POT BOULE AVEC RESERVE - ø 1200 - H 1150, Vert anis V1318"
6076;PAPMAX-3-A-PM-o-1200-h-1150-vert-olive-v712;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-1200-h-1150&attribute_pa_color=vert-olive-v712;341,154;PAPMAXIMO-A;V712;;549.55404;standard;"POT BOULE AVEC RESERVE - ø 1200 - H 1150, Vert olive G712"
6077;PAPMAX-3-A-PM-o-1200-h-1150-vert-sapin-v414;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-1200-h-1150&attribute_pa_color=vert-sapin-v414;341,154;PAPMAXIMO-A;V414;;549.55404;standard;"POT BOULE AVEC RESERVE - ø 1200 - H 1150, Vert sapin V414"
6078;PAPMINIMO-R-o-800-h-730-aubergine-vl714;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=aubergine-vl714;176,7194;PAPMINIMO-R;VL714;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Aubergine VL714"
6079;PAPMINIMO-R-o-800-h-730-bleu-azur-bl314;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=bleu-azur-bl314;176,7194;PAPMINIMO-R;BL314;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Bleu azur BL314"
6080;PAPMINIMO-R-o-800-h-730-bleu-canard-bl1984;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=bleu-canard-bl1984;176,7194;PAPMINIMO-R;BL1984;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Bleu canard BL1984"
6081;PAPMINIMO-R-o-800-h-730-bleu-cobalt-bl102;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=bleu-cobalt-bl102;176,7194;PAPMINIMO-R;BL102;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Bleu cobalt BL102"
6082;PAPMINIMO-R-o-800-h-730-bordeaux-r747;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=bordeaux-r747;176,7194;PAPMINIMO-R;R747;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Bordeaux R747"
6083;PAPMINIMO-R-o-800-h-730-chocolat-br350;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=chocolat-br350;176,7194;PAPMINIMO-R;BR350;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Chocolat BR350"
6084;PAPMINIMO-R-o-800-h-730-fuchsia-r615;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=fuchsia-r615;176,7194;PAPMINIMO-R;R615;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Fuchsia R615"
6085;PAPMINIMO-R-o-800-h-730-gris-anthracite-g932;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=gris-anthracite-g932;176,7194;PAPMINIMO-R;G932;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Gris Anthracite G932"
6086;PAPMINIMO-R-o-800-h-730-gris-sourie-g587;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=gris-sourie-g587;176,7194;PAPMINIMO-R;G587;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Gris souris G587"
6087;PAPMINIMO-R-o-800-h-730-ivoire-b715;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=ivoire-b715;176,7194;PAPMINIMO-R;B715;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Ivoire B715"
6088;PAPMINIMO-R-o-800-h-730-jaune-moutarde-j713;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=jaune-moutarde-j713;176,7194;PAPMINIMO-R;J713;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Jaune Moutarde J713"
6089;PAPMINIMO-R-o-800-h-730-noir;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=noir;176,7194;PAPMINIMO-R;NOIR;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Noir"
6090;PAPMINIMO-R-o-800-h-730-orange-or548;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=orange-or548;176,7194;PAPMINIMO-R;OR548;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Orange OR548"
6091;PAPMINIMO-R-o-800-h-730-rouge-r701;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=rouge-r701;176,7194;PAPMINIMO-R;R701;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Rouge R701"
6092;PAPMINIMO-R-o-800-h-730-sable;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=sable;176,7194;PAPMINIMO-R;SABLE;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Sable"
6093;PAPMINIMO-R-o-800-h-730-taupe-g1519;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=taupe-g1519;176,7194;PAPMINIMO-R;G1519;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Taupe G1519"
6094;PAPMINIMO-R-o-800-h-730-terre-cuite;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=terre-cuite;176,7194;PAPMINIMO-R;TC;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Terre cuite TC"
6095;PAPMINIMO-R-o-800-h-730-terre-cuite-vieillie;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=terre-cuite-vieillie;176,7194;PAPMINIMO-R;TCV;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Terre cuite vieillie TCV"
6096;PAPMINIMO-R-o-800-h-730-vert-anis-v1318;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=vert-anis-v1318;176,7194;PAPMINIMO-R;V1318;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Vert anis V1318"
6097;PAPMINIMO-R-o-800-h-730-vert-olive-v712;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=vert-olive-v712;176,7194;PAPMINIMO-R;V712;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Vert olive G712"
6098;PAPMINIMO-R-o-800-h-730-vert-sapin-v414;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-boule-avec-reserve/?attribute_pa_dimensions=o-800-h-730&attribute_pa_color=vert-sapin-v414;176,7194;PAPMINIMO-R;V414;;324.726444;standard;"POT BOULE AVEC RESERVE - ø 800 - H 730, Vert sapin V414"
6100;PAPP-CAS;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/;294,0366;PAPCAS100;VL714;;;standard;"CASCADE DE 2 A 4 VASQUES"
6101;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-aubergine-vl714;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=aubergine-vl714;294,0366;PAPCAS100;VL714;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Aubergine VL714"
6102;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-bleu-azur-bl314;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=bleu-azur-bl314;294,0366;PAPCAS100;BL314;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Bleu azur BL314"
6103;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-bleu-canard-bl1984;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=bleu-canard-bl1984;294,0366;PAPCAS100;BL1984;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Bleu canard BL1984"
6104;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-bleu-cobalt-bl102;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=bleu-cobalt-bl102;294,0366;PAPCAS100;BL102;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Bleu cobalt BL102"
6105;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-bordeaux-r747;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=bordeaux-r747;294,0366;PAPCAS100;R747;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Bordeaux R747"
6106;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-chocolat-br350;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=chocolat-br350;294,0366;PAPCAS100;BR350;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Chocolat BR350"
6107;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-fuchsia-r615;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=fuchsia-r615;294,0366;PAPCAS100;R615;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Fuchsia R615"
6108;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-gris-anthracite-g932;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=gris-anthracite-g932;294,0366;PAPCAS100;G932;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Gris Anthracite G932"
6109;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-gris-sourie-g587;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=gris-sourie-g587;294,0366;PAPCAS100;G587;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Gris souris G587"
6110;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-ivoire-b715;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=ivoire-b715;294,0366;PAPCAS100;B715;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Ivoire B715"
6111;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-jaune-moutarde-j713;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=jaune-moutarde-j713;294,0366;PAPCAS100;J713;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Jaune Moutarde J713"
6112;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-noir;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=noir;294,0366;PAPCAS100;NOIR;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Noir"
6113;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-orange-or548;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=orange-or548;294,0366;PAPCAS100;OR548;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Orange OR548"
6114;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-rouge-r701;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=rouge-r701;294,0366;PAPCAS100;R701;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Rouge R701"
6115;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-sable;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=sable;294,0366;PAPCAS100;SABLE;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Sable"
6116;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-taupe-g1519;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=taupe-g1519;294,0366;PAPCAS100;G1519;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Taupe G1519"
6117;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-terre-cuite;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=terre-cuite;294,0366;PAPCAS100;TC;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Terre cuite TC"
6118;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-terre-cuite-vieillie;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=terre-cuite-vieillie;294,0366;PAPCAS100;TCV;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Terre cuite vieillie TCV"
6119;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-vert-anis-v1318;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=vert-anis-v1318;294,0366;PAPCAS100;V1318;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Vert anis V1318"
6120;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-vert-olive-v712;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=vert-olive-v712;294,0366;PAPCAS100;V712;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Vert olive G712"
6121;PAPP-CAS-100-cascade-2-vasques-o-1000-h-1000-250-litres-vert-sapin-v414;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1000-h-1000-250-litres&attribute_pa_color=vert-sapin-v414;294,0366;PAPCAS100;V414;;478.846116;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1000 - H 1000 - 250 Litres, Vert sapin V414"
6122;PAPP-CAS-114-cascade-2-vasques-o-1300-h-1140-490-litres-aubergine-vl714;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/cascade-de-2-a-4-vasques/?attribute_pa_dimensions=cascade-2-vasques-o-1300-h-1140-490-litres&attribute_pa_color=aubergine-vl714;498,3979;PAPCAS114;VL714;;747.681354;standard;"CASCADE DE 2 A 4 VASQUES - Cascade 2 vasques - ø 1300 - H 1140 - 490 Litres, Aubergine VL714"
